Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.1.2-0-10.0.2.3-0-1-1761996917117,10.0.1.2,0,10.0.2.3,0,1,1761996917.117791,0.0186769962310791,3,0,294,0,98,98,98,0.0,0.0,0.0,0.0,0.0,15741.289250290412,160.62540051316748,0.00933849811553955,0.0015043020248413086,0.01084280014038086,0.007834196090698242,0.0186769962310791,0.00933849811553955,0.0015043020248413086,0.01084280014038086,0.007834196090698242,0.0,0.0,0.0,0.0,0.0,0,0,0,0,102,0,160.62540051316748,0.0,98,98,98,0.0,0,0,0,0,0,0,0,0,0,0.0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,294,0,0,0,0,3,98,0.0186769962310791,0.0,0.0186769962310791,0.0186769962310791,0.0,0.0,0.0,0.0,benign
10.0.1.2-56892-10.0.2.3-80-6-1761996917118,10.0.1.2,56892,10.0.2.3,80,6,1761996917.1180966,0.019067049026489258,3,0,222,0,74,74,74,0.0,0.0,0.0,0.0,0.0,11643.123154064497,157.33950208195265,0.009533524513244629,0.0014017820358276367,0.010935306549072266,0.008131742477416992,0.019067049026489258,0.009533524513244629,0.0014017820358276367,0.010935306549072266,0.008131742477416992,0.0,0.0,0.0,0.0,0.0,0,0,0,0,222,0,157.33950208195265,0.0,74,74,74,0.0,0,0,3,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,222,0,0,0,0,0,74,0.019067049026489258,0.0,0.019067049026489258,0.019067049026489258,0.0,0.0,0.0,0.0,benign
10.0.3.6-53272-10.0.2.4-8080-6-1761996917139,10.0.3.6,53272,10.0.2.4,8080,6,1761996917.1398382,0.007938623428344727,3,0,222,0,74,74,74,0.0,0.0,0.0,0.0,0.0,27964.545995134697,377.8992702045229,0.003969311714172363,0.0005956888198852539,0.004565000534057617,0.0033736228942871094,0.007938623428344727,0.003969311714172363,0.0005956888198852539,0.004565000534057617,0.0033736228942871094,0.0,0.0,0.0,0.0,0.0,0,0,0,0,222,0,377.8992702045229,0.0,74,74,74,0.0,0,0,3,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,222,0,0,0,0,0,74,0.007938623428344727,0.0,0.007938623428344727,0.007938623428344727,0.0,0.0,0.0,0.0,benign
10.0.1.1-40690-10.0.2.3-80-6-1761996917141,10.0.1.1,40690,10.0.2.3,80,6,1761996917.141917,0.0077817440032958984,3,0,222,0,74,74,74,0.0,0.0,0.0,0.0,0.0,28528.309323202306,385.5176935567879,0.0038908720016479492,0.00014531612396240234,0.0040361881256103516,0.003745555877685547,0.0077817440032958984,0.0038908720016479492,0.00014531612396240234,0.0040361881256103516,0.003745555877685547,0.0,0.0,0.0,0.0,0.0,0,0,0,0,222,0,385.5176935567879,0.0,74,74,74,0.0,0,0,3,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,222,0,0,0,0,0,74,0.0077817440032958984,0.0,0.0077817440032958984,0.0077817440032958984,0.0,0.0,0.0,0.0,benign
10.0.3.6-39634-10.0.3.5-5353-17-1761997090553,10.0.3.6,39634,10.0.3.5,5353,17,1761997090.553133,1e-06,1,0,65,0,65,65,65,0.0,0.0,0.0,0.0,0.0,65000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,0,1000000.0,0.0,65,65,65,0.0,0.0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65,0,0,0,0,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.3.5-0-10.0.3.6-0-1-1761997090576,10.0.3.5,0,10.0.3.6,0,1,1761997090.5766718,1e-06,1,0,93,0,93,93,93,0.0,0.0,0.0,0.0,0.0,93000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,34,0,1000000.0,0.0,93,93,93,0.0,0.0,0,0,0,0,0,0,0,0,0.0,93,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,93,0,0,0,0,1,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.1-37932-10.0.3.5-5353-17-1761997090612,10.0.1.1,37932,10.0.3.5,5353,17,1761997090.6120405,0.03937101364135742,3,0,195,0,65,65,65,0.0,0.0,0.0,0.0,0.0,4952.882386425569,76.19819056039337,0.01968550682067871,0.001949310302734375,0.021634817123413086,0.017736196517944336,0.03937101364135742,0.01968550682067871,0.001949310302734375,0.021634817123413086,0.017736196517944336,0.0,0.0,0.0,0.0,0.0,0,0,0,0,126,0,76.19819056039337,0.0,65,65,65,0.0,0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,195,0,0,0,0,3,65,0.03937101364135742,0.0,0.03937101364135742,0.03937101364135742,0.0,0.0,0.0,0.0,benign
10.0.1.2-35817-10.0.3.5-5353-17-1761997090612,10.0.1.2,35817,10.0.3.5,5353,17,1761997090.6124372,0.04058074951171875,3,0,195,0,65,65,65,0.0,0.0,0.0,0.0,0.0,4805.234066553863,73.92667794698252,0.020290374755859375,0.0025892257690429688,0.022879600524902344,0.017701148986816406,0.04058074951171875,0.020290374755859375,0.0025892257690429688,0.022879600524902344,0.017701148986816406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,126,0,73.92667794698252,0.0,65,65,65,0.0,0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,195,0,0,0,0,3,65,0.04058074951171875,0.0,0.04058074951171875,0.04058074951171875,0.0,0.0,0.0,0.0,benign
10.0.1.2-45932-10.0.2.4-5201-6-1761997090646,10.0.1.2,45932,10.0.2.4,5201,6,1761997090.6461105,0.023295164108276367,3,0,222,0,74,74,74,0.0,0.0,0.0,0.0,0.0,9529.874911725874,128.782093401701,0.011647582054138184,0.0013939142227172852,0.013041496276855469,0.010253667831420898,0.023295164108276367,0.011647582054138184,0.0013939142227172852,0.013041496276855469,0.010253667831420898,0.0,0.0,0.0,0.0,0.0,0,0,0,0,222,0,128.782093401701,0.0,74,74,74,0.0,0,0,3,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,222,0,0,0,0,0,74,0.023295164108276367,0.0,0.023295164108276367,0.023295164108276367,0.0,0.0,0.0,0.0,benign
10.0.1.2-0-10.0.2.3-0-1-1761997090646,10.0.1.2,0,10.0.2.3,0,1,1761997090.64685,0.027002811431884766,3,0,294,0,98,98,98,0.0,0.0,0.0,0.0,0.0,10887.755178442141,111.0995426371647,0.013501405715942383,0.0008001327514648438,0.014301538467407227,0.012701272964477539,0.027002811431884766,0.013501405715942383,0.0008001327514648438,0.014301538467407227,0.012701272964477539,0.0,0.0,0.0,0.0,0.0,0,0,0,0,102,0,111.0995426371647,0.0,98,98,98,0.0,0,0,0,0,0,0,0,0,0,0.0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,294,0,0,0,0,3,98,0.027002811431884766,0.0,0.027002811431884766,0.027002811431884766,0.0,0.0,0.0,0.0,benign
10.0.1.2-34866-10.0.2.3-80-6-1761997090647,10.0.1.2,34866,10.0.2.3,80,6,1761997090.6477869,0.027141571044921875,3,0,222,0,74,74,74,0.0,0.0,0.0,0.0,0.0,8179.334926212227,110.531553056922,0.013570785522460938,0.0014019012451171875,0.014972686767578125,0.01216888427734375,0.027141571044921875,0.013570785522460938,0.0014019012451171875,0.014972686767578125,0.01216888427734375,0.0,0.0,0.0,0.0,0.0,0,0,0,0,222,0,110.531553056922,0.0,74,74,74,0.0,0,0,3,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,222,0,0,0,0,0,74,0.027141571044921875,0.0,0.027141571044921875,0.027141571044921875,0.0,0.0,0.0,0.0,benign
10.0.1.1-41414-10.0.2.4-5201-6-1761997090663,10.0.1.1,41414,10.0.2.4,5201,6,1761997090.6635284,0.026152849197387695,3,0,222,0,74,74,74,0.0,0.0,0.0,0.0,0.0,8488.558868843043,114.71025498436546,0.013076424598693848,0.0025452375411987305,0.015621662139892578,0.010531187057495117,0.026152849197387695,0.013076424598693848,0.0025452375411987305,0.015621662139892578,0.010531187057495117,0.0,0.0,0.0,0.0,0.0,0,0,0,0,222,0,114.71025498436546,0.0,74,74,74,0.0,0,0,3,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,222,0,0,0,0,0,74,0.026152849197387695,0.0,0.026152849197387695,0.026152849197387695,0.0,0.0,0.0,0.0,benign
10.0.1.1-0-10.0.2.4-0-1-1761997090664,10.0.1.1,0,10.0.2.4,0,1,1761997090.6643953,0.025864839553833008,3,0,294,0,98,98,98,0.0,0.0,0.0,0.0,0.0,11366.782283264967,115.98757431903029,0.012932419776916504,0.0023211240768432617,0.015253543853759766,0.010611295700073242,0.025864839553833008,0.012932419776916504,0.0023211240768432617,0.015253543853759766,0.010611295700073242,0.0,0.0,0.0,0.0,0.0,0,0,0,0,102,0,115.98757431903029,0.0,98,98,98,0.0,0,0,0,0,0,0,0,0,0,0.0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,294,0,0,0,0,3,98,0.025864839553833008,0.0,0.025864839553833008,0.025864839553833008,0.0,0.0,0.0,0.0,benign
10.0.1.1-42040-10.0.2.3-80-6-1761997090665,10.0.1.1,42040,10.0.2.3,80,6,1761997090.6651378,0.02571725845336914,3,0,222,0,74,74,74,0.0,0.0,0.0,0.0,0.0,8632.335379081453,116.65318079839801,0.01285862922668457,0.0023355484008789062,0.015194177627563477,0.010523080825805664,0.02571725845336914,0.01285862922668457,0.0023355484008789062,0.015194177627563477,0.010523080825805664,0.0,0.0,0.0,0.0,0.0,0,0,0,0,222,0,116.65318079839801,0.0,74,74,74,0.0,0,0,3,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,222,0,0,0,0,0,74,0.02571725845336914,0.0,0.02571725845336914,0.02571725845336914,0.0,0.0,0.0,0.0,benign
10.0.3.5-49348-10.0.2.4-5201-6-1761997090668,10.0.3.5,49348,10.0.2.4,5201,6,1761997090.668992,0.02348494529724121,3,0,222,0,74,74,74,0.0,0.0,0.0,0.0,0.0,9452.864257941383,127.74140889109977,0.011742472648620605,0.003995537757873535,0.01573801040649414,0.00774693489074707,0.02348494529724121,0.011742472648620605,0.003995537757873535,0.01573801040649414,0.00774693489074707,0.0,0.0,0.0,0.0,0.0,0,0,0,0,222,0,127.74140889109977,0.0,74,74,74,0.0,0,0,3,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,222,0,0,0,0,0,74,0.02348494529724121,0.0,0.02348494529724121,0.02348494529724121,0.0,0.0,0.0,0.0,benign
10.0.3.6-42918-10.0.2.4-8080-6-1761997090678,10.0.3.6,42918,10.0.2.4,8080,6,1761997090.6780396,0.016423940658569336,3,0,222,0,74,74,74,0.0,0.0,0.0,0.0,0.0,13516.853513725377,182.6601826179105,0.008211970329284668,0.0017915964126586914,0.01000356674194336,0.0064203739166259766,0.016423940658569336,0.008211970329284668,0.0017915964126586914,0.01000356674194336,0.0064203739166259766,0.0,0.0,0.0,0.0,0.0,0,0,0,0,222,0,182.6601826179105,0.0,74,74,74,0.0,0,0,3,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,222,0,0,0,0,0,74,0.016423940658569336,0.0,0.016423940658569336,0.016423940658569336,0.0,0.0,0.0,0.0,benign
10.0.3.6-53973-10.0.3.5-5353-17-1761997190614,10.0.3.6,53973,10.0.3.5,5353,17,1761997190.6143696,1e-06,1,0,65,0,65,65,65,0.0,0.0,0.0,0.0,0.0,65000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,0,1000000.0,0.0,65,65,65,0.0,0.0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65,0,0,0,0,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.3.5-0-10.0.3.6-0-1-1761997190630,10.0.3.5,0,10.0.3.6,0,1,1761997190.6306744,1e-06,1,0,93,0,93,93,93,0.0,0.0,0.0,0.0,0.0,93000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,34,0,1000000.0,0.0,93,93,93,0.0,0.0,0,0,0,0,0,0,0,0,0.0,93,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,93,0,0,0,0,1,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.1-52150-10.0.3.5-5353-17-1761997190654,10.0.1.1,52150,10.0.3.5,5353,17,1761997190.6542614,0.015528678894042969,2,0,130,0,65,65,65,0.0,0.0,0.0,0.0,0.0,8371.607197690842,128.79395688755145,0.015528678894042969,0.0,0.015528678894042969,0.015528678894042969,0.015528678894042969,0.015528678894042969,0.0,0.015528678894042969,0.015528678894042969,0.0,0.0,0.0,0.0,0.0,0,0,0,0,84,0,128.79395688755145,0.0,65,65,65,0.0,0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,130,0,0,0,0,2,65,0.015528678894042969,0.0,0.015528678894042969,0.015528678894042969,0.0,0.0,0.0,0.0,benign
10.0.1.2-60527-10.0.3.5-5353-17-1761997190654,10.0.1.2,60527,10.0.3.5,5353,17,1761997190.654762,0.015518665313720703,2,0,130,0,65,65,65,0.0,0.0,0.0,0.0,0.0,8377.009064372407,128.87706252880628,0.015518665313720703,0.0,0.015518665313720703,0.015518665313720703,0.015518665313720703,0.015518665313720703,0.0,0.015518665313720703,0.015518665313720703,0.0,0.0,0.0,0.0,0.0,0,0,0,0,84,0,128.87706252880628,0.0,65,65,65,0.0,0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,130,0,0,0,0,2,65,0.015518665313720703,0.0,0.015518665313720703,0.015518665313720703,0.0,0.0,0.0,0.0,benign
10.0.1.1-44428-10.0.2.4-5201-6-1761997190707,10.0.1.1,44428,10.0.2.4,5201,6,1761997190.7075946,0.02482748031616211,3,0,222,0,74,74,74,0.0,0.0,0.0,0.0,0.0,8941.704803426355,120.83384869495073,0.012413740158081055,0.003618955612182617,0.016032695770263672,0.008794784545898438,0.02482748031616211,0.012413740158081055,0.003618955612182617,0.016032695770263672,0.008794784545898438,0.0,0.0,0.0,0.0,0.0,0,0,0,0,222,0,120.83384869495073,0.0,74,74,74,0.0,0,0,3,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,222,0,0,0,0,0,74,0.02482748031616211,0.0,0.02482748031616211,0.02482748031616211,0.0,0.0,0.0,0.0,benign
10.0.1.1-0-10.0.2.4-0-1-1761997190709,10.0.1.1,0,10.0.2.4,0,1,1761997190.7095265,0.02324509620666504,3,0,294,0,98,98,98,0.0,0.0,0.0,0.0,0.0,12647.828917812856,129.0594787531924,0.01162254810333252,0.0028113126754760742,0.014433860778808594,0.008811235427856445,0.02324509620666504,0.01162254810333252,0.0028113126754760742,0.014433860778808594,0.008811235427856445,0.0,0.0,0.0,0.0,0.0,0,0,0,0,102,0,129.0594787531924,0.0,98,98,98,0.0,0,0,0,0,0,0,0,0,0,0.0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,294,0,0,0,0,3,98,0.02324509620666504,0.0,0.02324509620666504,0.02324509620666504,0.0,0.0,0.0,0.0,benign
10.0.1.1-52150-10.0.3.5-5353-17-1761997190711,10.0.1.1,52150,10.0.3.5,5353,17,1761997190.711318,1e-06,1,0,65,0,65,65,65,0.0,0.0,0.0,0.0,0.0,65000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,0,1000000.0,0.0,65,65,65,0.0,0.0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65,0,0,0,0,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.2-60527-10.0.3.5-5353-17-1761997190712,10.0.1.2,60527,10.0.3.5,5353,17,1761997190.7124858,1e-06,1,0,65,0,65,65,65,0.0,0.0,0.0,0.0,0.0,65000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,0,1000000.0,0.0,65,65,65,0.0,0.0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65,0,0,0,0,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
